,0
sweep25_wing,0.0
taper_ratio_wing,1.0
aspect_ratio_wing,7.981
dihedral_angle_wing,0.10472
twist_angle_wing,-3.0
sweep25_htp,4.0
taper_ratio_htp,1.0
aspect_ratio_htp,3.84
mach,0.118
area_ratio,0.246936
